Date,incident number,Incident type,Address,City,State,ZIP Code,County,Latitude,Longitude,Destroyed,Major,Minor,Affected,Injured,Hospitalized,Deceased,Adults,Children,Families,Assistance,Verified,Dispatched,Volunteers identified,On scene,Off scene,Primary neighborhood,Secondary neighborhood 
2018-01-01,18-1488,No response needed,1329 S Kostner Ave,Chicago,IL,60623,Cook,41.8633049,-87.734509,0,0,0,0,0,0,0,0,0,0,0,2018-01-02,,,,,North Lawndale,NORTH LAWNDALE
2018-01-02,18-1494,No response needed,157 N Mayfield Ave,Chicago,IL,60644,Cook,41.8838783,-87.7716605,0,0,0,0,0,0,0,0,0,0,0,2018-01-02,,,,,Austin,AUSTIN
2018-01-02,18-1497,Fire,2534 S Normal Ave,Chicago,IL,60616,Cook,41.8461241,-87.6402371,0,2,0,0,1,1,0,6,0,4,1694,2018-01-02,2018-01-02,2018-01-02,,2018-01-02,Bridgeport,BRIDGEPORT
2018-01-02,18-1500,Fire,6923 N Wayne Ave,Chicago,IL,60626,Cook,42.007678,-87.6649334,0,0,1,0,0,0,0,2,3,1,1185,2018-01-02,2018-01-02,2018-01-02,,2018-01-02,Rogers Park,ROGERS PARK
2018-01-02,18-1501,Fire,4451 W Wilcox St,Chicago,IL,60624,Cook,41.8785251,-87.737394,0,0,0,1,0,0,0,0,0,0,0,2018-01-02,2018-01-02,2018-01-02,2018-01-02,2018-01-02,Garfield Park,GARFIELD PARK
2018-01-02,18-1502,Fire,2204 N Newland Ave,Chicago,IL,60707,Cook,41.9201592,-87.7990047,0,1,0,0,0,0,0,4,0,1,500,2018-01-02,2018-01-02,2018-01-02,,2018-01-02,Galewood,"MONTCLARE, GALEWOOD"
2018-01-02,18-1509,No response needed,3715 W 58th St,Chicago,IL,60629,Cook,41.7876655,-87.7163192,0,0,0,0,0,0,0,0,0,0,0,2018-01-03,,,,,West Elsdon,"ARCHER HEIGHTS,WEST ELSDON"
2018-01-03,18-1514,Fire,733 W 61st St,Chicago,IL,60621,Cook,41.7831905,-87.6439179,0,0,1,0,0,0,0,2,4,1,860,2018-01-03,2018-01-03,2018-01-03,2018-01-03,2018-01-03,Englewood,ENGLEWOOD
2018-01-03,18-1515,Fire,8250 S May St,Chicago,IL,60620,Cook,41.7435616,-87.6526689,0,1,1,0,0,0,0,7,11,5,4213,2018-01-03,2018-01-03,2018-01-03,2018-01-03,2018-01-04,Auburn Gresham,AUBURN GRESHAM
2018-01-03,18-1516,No response needed,2630 W Evergreen Ave,Chicago,IL,60622,Cook,41.905962,-87.693352,0,0,0,0,0,0,0,0,0,0,0,2018-01-03,,,,,Humboldt Park,HUMBOLDT PARK
2018-01-03,18-1518,Not eligible for services,709 W 74th St,Chicago,IL,60621,Cook,41.7596808,-87.6421831,0,0,0,0,0,0,0,0,0,0,0,,,,,,Englewood,ENGLEWOOD
2018-01-03,18-1520,No response needed,4500 N Melvina Ave,Chicago,IL,60630,Cook,41.96221,-87.7822721,0,0,0,0,0,0,0,0,0,0,0,2018-01-04,,,,,Portage Park,PORTAGE PARK
2018-01-03,18-1521,Fire,4443 N Merrimac Ave,Chicago,IL,60630,Cook,41.9615322,-87.7828756,0,0,0,0,0,0,0,0,0,0,0,2018-01-04,2018-01-04,2018-01-04,,2018-01-04,Portage Park,PORTAGE PARK
2018-01-03,18-1522,Fire,5435 S Damen Ave,Chicago,IL,60609,Cook,41.7946996,-87.674011,0,0,0,1,0,0,0,9,3,1,650,2018-01-04,2018-01-04,2018-01-04,2018-01-04,2018-01-04,New City,BACK OF THE YARDS
2018-01-04,18-1523,Fire,9615 S Racine Ave,Chicago,IL,60643,Cook,41.7186646,-87.652641,0,1,0,0,0,0,0,2,0,1,530,2018-01-04,2018-01-04,2018-01-04,,2018-01-04,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND"
2018-01-04,18-1528,Not eligible for services,7545 S Phillips Ave,Chicago,IL,60649,Cook,41.7576875,-87.5648314,0,0,0,0,0,0,0,0,0,0,0,2018-01-04,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2018-01-04,18-1529,Not eligible for services,4901 S Drexel Blvd,Chicago,IL,60615,Cook,41.8056361,-87.603262,0,0,0,0,0,0,0,0,0,0,0,,,,,,Kenwood,"KENWOOD,OAKLAND"
2018-01-04,18-1534,Fire,8913 S Halsted St,Chicago,IL,60620,Cook,41.7320846,-87.6431553,0,0,1,0,0,0,0,2,0,1,250,2018-01-04,2018-01-04,2018-01-04,2018-01-04,2018-01-04,Auburn Gresham,AUBURN GRESHAM
2018-01-04,18-1537,Fire,8659 S Vincennes Ave,Chicago,IL,60620,Cook,41.7372662,-87.6433592,0,3,0,0,0,0,0,6,8,2,2870,2018-01-05,2018-01-05,2018-01-05,2018-01-05,2018-01-05,Auburn Gresham,AUBURN GRESHAM
2018-01-04,18-1544,Fire,6800 S Aberdeen St,Chicago,IL,60621,Cook,41.7704123,-87.6521336,2,0,0,0,0,0,0,3,0,2,1075,2018-01-05,2018-01-05,2018-01-05,,2018-01-05,Englewood,ENGLEWOOD
2018-01-05,18-1545,Fire,2438 S Whipple St,Chicago,IL,60623,Cook,41.8470343,-87.7017023,0,2,0,0,0,0,0,3,2,1,1185,2018-01-05,2018-01-05,2018-01-05,2018-01-05,2018-01-05,Little Village,LITTLE VILLAGE
2018-01-05,18-1547,Fire,813 E Bowen Ave,Chicago,IL,60653,Cook,41.8192395,-87.6061006,1,0,0,1,0,1,0,3,0,2,655,2018-01-05,2018-01-05,2018-01-05,,,Oakland,"OAKLAND,KENWOOD"
2018-01-05,18-1548,Fire,3534 W 76th Pl,Chicago,IL,60652,Cook,41.7544448,-87.7112608,0,1,0,0,0,0,0,3,0,1,795,2018-01-05,2018-01-05,2018-01-05,2018-01-05,2018-01-05,Ashburn,ASHBURN
2018-01-05,18-1550,Fire,1340 W 98th Pl,Chicago,IL,60643,Cook,41.7151751,-87.6568778,0,1,0,0,0,0,0,2,0,1,250,2018-01-05,2018-01-05,2018-01-05,2018-01-06,2018-01-06,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND"
2018-01-05,18-1553,Vacate,7166 W Armitage Ave,Chicago,IL,60707,Cook,41.9164073,-87.8049336,0,1,0,0,0,0,0,1,0,1,0,2018-01-06,2018-01-06,2018-01-06,,2018-01-06,Galewood,"MONTCLARE, GALEWOOD"
2018-01-06,18-1557,Fire,300 W 117th St,Chicago,IL,60628,Cook,41.6818002,-87.6301496,0,0,0,1,0,0,0,2,0,1,0,2018-01-06,2018-01-06,2018-01-06,2018-01-06,2018-01-06,West Pullman,WEST PULLMAN
2018-01-06,18-1558,Fire,2042 W Cullerton St,Chicago,IL,60608,Cook,41.8550851,-87.6776404,0,0,1,0,0,0,0,0,0,0,0,2018-01-06,2018-01-06,2018-01-06,,2018-01-06,Lower West Side,LOWER WEST SIDE
2018-01-07,18-1564,Transportation,5839 Harlem Ave,Chicago,IL,60638,Cook,41.7853495,-87.8009079,0,0,1,0,0,0,0,0,0,0,0,2018-01-07,2018-01-07,2018-01-07,2018-01-07,2018-01-07,Garfield Ridge,MIDWAY AIRPORT
2018-01-07,18-1568,Fire,8728 S Manistee Ave,Chicago,IL,60617,Cook,41.7363691,-87.5572381,0,0,3,0,0,0,0,6,11,3,3120,2018-01-07,2018-01-07,2018-01-07,,2018-01-08,South Chicago,SOUTH CHICAGO
2018-01-07,18-1569,Fire,4131 W Carroll Ave,Chicago,IL,60624,Cook,41.8865871,-87.7295352,0,1,0,0,0,0,0,1,0,1,0,2018-01-07,2018-01-07,2018-01-07,,2018-01-07,Garfield Park,GARFIELD PARK
2018-01-07,18-1570,No response needed,7200 N Claremont Ave,Chicago,IL,60645,Cook,42.0125531,-87.6891217,0,0,0,0,0,0,0,0,0,0,0,2018-01-07,,,,,West Ridge,WEST RIDGE
2018-01-07,18-1573,Fire,7450 S Luella Ave,Chicago,IL,60649,Cook,41.7593641,-87.5700233,0,0,0,14,0,0,0,0,0,0,0,2018-01-08,2018-01-08,2018-01-08,,2018-01-08,South Shore,"SOUTH SHORE, GRAND CROSSING"
2018-01-08,18-1574,No response needed,600 N State St,Chicago,IL,60654,Cook,41.8928751,-87.6285958,0,0,0,0,0,0,0,0,0,0,0,2018-01-08,,,,,River North,RIVER NORTH
2018-01-08,18-1575,Fire,4421 S Ellis Ave,Chicago,IL,60653,Cook,41.814434,-87.601373,0,0,1,0,0,0,0,3,0,1,0,2018-01-08,2018-01-08,2018-01-08,,2018-01-08,Kenwood,"KENWOOD,OAKLAND"
2018-01-08,18-1576,Fire,5139 S Racine Ave,Chicago,IL,60609,Cook,41.8002989,-87.6548214,0,1,0,0,1,0,0,1,0,0,0,2018-01-08,2018-01-08,2018-01-08,,,New City,BACK OF THE YARDS
2018-01-08,18-1579,No response needed,6640 S Evans Ave,Chicago,IL,60637,Cook,41.773704,-87.607371,0,0,0,0,0,0,0,0,0,0,0,2018-01-08,,,,,Woodlawn,WOODLAWN
2018-01-08,18-1580,Not eligible for services,7538 S Kingston Ave,Chicago,IL,60649,Cook,41.7578634,-87.5628274,0,0,0,0,0,0,0,0,0,0,0,2018-01-08,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2018-01-08,18-1581,No response needed,7230 S Hermitage Ave,Chicago,IL,60636,Cook,41.7621015,-87.667647,0,0,0,0,0,0,0,0,0,0,0,2018-01-08,,,,,Englewood,ENGLEWOOD
2018-01-08,18-1582,Not eligible for services,843 E 86th St,Chicago,IL,60619,Cook,41.7383324,-87.6031727,0,0,0,0,0,0,0,0,0,0,0,2018-01-08,,,,,Chatham,"CHATHAM,BURNSIDE"
2018-01-08,18-1583,No response needed,4032 W 77th Pl,Chicago,IL,60652,Cook,41.7529258,-87.7234091,0,0,0,0,0,0,0,0,0,0,0,2018-01-08,,,,,Ashburn,ASHBURN
2018-01-08,18-1585,Fire,4828 W Van Buren St,Chicago,IL,60644,Cook,41.8751561,-87.7462548,0,1,0,0,1,1,0,10,0,7,3155,2018-01-08,2018-01-08,2018-01-08,2018-01-08,2018-01-08,Austin,AUSTIN
2018-01-08,18-1587,Fire,312 N Central Ave,Chicago,IL,60644,Cook,41.8861315,-87.7655211,0,2,0,1,0,0,0,3,2,3,1235,2018-01-08,2018-01-08,2018-01-08,2018-01-09,2018-01-09,Austin,AUSTIN
2018-01-09,18-1592,Not eligible for services,7130 S Langley Ave,Chicago,IL,60619,Cook,41.764831,-87.608237,0,0,0,0,0,0,0,0,0,0,0,2018-01-09,,,,,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2018-01-09,18-1594,Fire,248 W 61st Pl,Chicago,IL,60621,Cook,41.782826,-87.6322257,1,1,1,0,0,0,0,0,0,0,0,2018-01-09,2018-01-09,2018-01-09,,,Englewood,ENGLEWOOD
2018-01-09,18-1595,No response needed,11530 S Harvard Ave,Chicago,IL,60628,Cook,41.684289,-87.631527,0,0,0,0,0,0,0,0,0,0,0,2018-01-10,2018-01-10,2018-01-10,,,West Pullman,WEST PULLMAN
2018-01-10,18-1596,Fire,2819 N Spaulding Ave,Chicago,IL,60618,Cook,41.9325963,-87.7096326,1,0,0,0,0,0,1,2,3,1,780,2018-01-10,2018-01-10,2018-01-10,,2018-01-10,Avondale,"IRVING PARK,AVONDALE"
2018-01-10,18-1597,No response needed,6416 N Artesian Ave,Chicago,IL,60645,Cook,41.998258,-87.691463,0,0,0,0,0,0,0,0,0,0,0,2018-01-10,,,,,West Ridge,WEST RIDGE
2018-01-10,18-1599,No response needed,3047 W Harrison St,Chicago,IL,60612,Cook,41.873461,-87.702792,0,0,0,0,0,0,0,0,0,0,0,2018-01-10,,,,,Garfield Park,GARFIELD PARK
2018-01-10,18-1603,Fire,8359 W Addison St,Chicago,IL,60634,Cook,41.944507,-87.83599,0,0,1,0,1,1,0,2,0,1,50,2018-01-11,2018-01-11,2018-01-11,2018-01-11,2018-01-11,O'Hare,OHARE
2018-01-12,18-1608,Not eligible for services,1538 S Millard Ave,Chicago,IL,60623,Cook,41.8595949,-87.7166896,0,0,0,0,0,0,0,0,0,0,0,,,,,,North Lawndale,NORTH LAWNDALE
2018-01-12,18-1610,Fire,4251 St Louis Ave,Chicago,IL,60618,Cook,41.9589764,-87.7152982,1,1,0,0,0,0,1,3,1,2,0,2018-01-13,2018-01-13,2018-01-13,,2018-01-13,Irving Park,"IRVING PARK,AVONDALE"
2018-01-13,18-1612,No response needed,7952 S Merrill Ave,Chicago,IL,60617,Cook,41.7500669,-87.5725504,0,0,0,0,0,0,0,0,0,0,0,2018-01-13,,,,,South Chicago,SOUTH CHICAGO
2018-01-13,18-1616,Fire,4326 N Monitor Ave,Chicago,IL,60634,Cook,41.9593753,-87.7736177,0,1,0,0,0,0,0,1,0,1,0,2018-01-13,2018-01-13,2018-01-13,2018-01-13,2018-01-13,Portage Park,PORTAGE PARK
2018-01-13,18-1619,Fire,8230 S Dobson Ave,Chicago,IL,60619,Cook,41.744676,-87.599459,1,1,0,0,1,1,0,2,3,2,1518,2018-01-14,2018-01-14,2018-01-14,2018-01-14,2018-01-14,Chatham,"CHATHAM,BURNSIDE"
2018-01-14,18-1623,Fire,4647 Lawndale Ave,Chicago,IL,60625,Cook,41.9661089,-87.7206269,0,0,0,0,0,0,0,0,0,0,0,2018-01-14,2018-01-14,2018-01-14,2018-01-14,,Albany Park,"NORTH PARK,ALBANY PARK"
2018-01-14,18-1624,Fire,5902 S Talman Ave,Chicago,IL,60629,Cook,41.7863704,-87.6899287,0,0,1,1,0,0,0,3,0,1,375,2018-01-14,2018-01-14,2018-01-14,2018-01-14,2018-01-14,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2018-01-14,18-1629,Fire,6752 S Elizabeth St,Chicago,IL,60636,Cook,41.7708356,-87.6557573,0,0,1,0,1,0,0,4,4,1,1000,2018-01-14,2018-01-14,2018-01-14,2018-01-14,2018-01-15,Englewood,ENGLEWOOD
2018-01-15,18-1632,Fire,1342 S Avers Ave,Chicago,IL,60623,Cook,41.8630856,-87.721641,0,3,0,0,0,0,0,7,4,3,2495,2018-01-15,2018-01-15,2018-01-15,2018-01-15,2018-01-15,North Lawndale,NORTH LAWNDALE
2018-01-15,18-1635,Fire,5842 S Sawyer Ave,Chicago,IL,60629,Cook,41.786752,-87.704931,0,8,0,0,1,1,0,14,8,8,5410,2018-01-15,2018-01-15,2018-01-15,2018-01-15,2018-01-15,Gage Park,"MARQUETTE PARK,GAGE PARK"
2018-01-15,18-1636,Fire,3815 W 13th St,Chicago,IL,60623,Cook,41.8642643,-87.7210165,0,1,1,1,2,2,0,8,3,6,3055,2018-01-15,2018-01-15,2018-01-15,,2018-01-16,North Lawndale,NORTH LAWNDALE
2018-01-15,18-1642,Fire,1829 N Francisco Ave,Chicago,IL,60647,Cook,41.9147761,-87.6989801,0,1,0,0,0,0,0,2,0,1,530,2018-01-16,2018-01-16,2018-01-16,2018-01-16,2018-01-16,Logan Square,LOGAN SQUARE
2018-01-15,18-1646,Fire,3552 W Fullerton Ave,Chicago,IL,60647,Cook,41.9248387,-87.7167085,0,1,2,0,0,0,0,6,4,3,2090,2018-01-16,2018-01-16,2018-01-16,,2018-01-16,Logan Square,LOGAN SQUARE
2018-01-16,18-1647,Fire,6212 S Winchester Ave,Chicago,IL,60636,Cook,41.7806498,-87.6729914,0,1,0,0,0,0,0,2,1,2,375,2018-01-16,2018-01-16,2018-01-16,,2018-01-16,Englewood,ENGLEWOOD
2018-01-16,18-1651,Fire,8232 S Saginaw Ave,Chicago,IL,60617,Cook,41.745353,-87.560409,0,0,3,0,0,0,0,5,6,3,2495,2018-01-16,2018-01-16,2018-01-16,2018-01-16,2018-01-16,South Chicago,SOUTH CHICAGO
2018-01-16,18-1653,Fire,3346 W 37th Pl,Chicago,IL,60632,Cook,41.8255155,-87.7088042,0,0,0,0,0,0,0,0,0,0,0,2018-01-16,2018-01-16,2018-01-16,2018-01-16,2018-01-16,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
2018-01-16,18-1657,Fire,7329 S May St,Chicago,IL,60621,Cook,41.7605176,-87.6527875,0,1,0,0,0,0,0,0,0,0,0,2018-01-16,2018-01-16,2018-01-16,2018-01-16,2018-01-16,Englewood,ENGLEWOOD
2018-01-16,18-1658,Fire,1204 W 64th St,Chicago,IL,60636,Cook,41.7780172,-87.6547118,2,0,3,0,0,0,0,7,1,4,1690,2018-01-16,2018-01-16,2018-01-16,,2018-01-16,Englewood,ENGLEWOOD
2018-01-17,18-1665,No response needed,113-125 N Green St,Chicago,IL,60661,Cook,41.8837697,-87.6483377,0,0,0,0,0,0,0,0,0,0,0,2018-01-17,,,,,West Loop,WEST LOOP
2018-01-17,18-1666,Fire,177 N La Crosse Ave,Chicago,IL,60644,Cook,41.8840118,-87.7463582,0,0,1,1,0,0,0,2,1,1,375,2018-01-18,2018-01-18,2018-01-18,2018-01-18,2018-01-18,Austin,AUSTIN
2018-01-18,18-1667,Fire,1839 N Natchez Ave,Chicago,IL,60707,Cook,41.9139283,-87.7880237,0,1,0,0,0,0,0,0,0,0,0,2018-01-18,2018-01-18,2018-01-18,,2018-01-18,Galewood,"MONTCLARE, GALEWOOD"
2018-01-18,18-1668,Fire,4831 S Ada St,Chicago,IL,60609,Cook,41.8059528,-87.658541,0,2,0,0,0,0,0,3,1,1,780,2018-01-18,2018-01-18,2018-01-18,2018-01-18,2018-01-18,New City,BACK OF THE YARDS
2018-01-18,18-1674,Fire,6723 S Paxton Ave,Chicago,IL,60649,Cook,41.7728069,-87.5712706,0,3,1,2,1,1,0,4,10,3,2215,2018-01-18,2018-01-18,2018-01-18,,2018-01-19,South Shore,"SOUTH SHORE, GRAND CROSSING"
2018-01-18,18-1675,Fire,1503 W 73rd St,Chicago,IL,60636,Cook,41.7610739,-87.662346,0,1,0,0,0,0,0,0,0,0,0,2018-01-18,2018-01-18,2018-01-18,2018-01-19,2018-01-19,Englewood,ENGLEWOOD
2018-01-19,18-1677,Fire,955 E 86th St,Chicago,IL,60619,Cook,41.7381985,-87.6004464,0,2,0,0,1,1,1,3,0,2,1215,2018-01-19,2018-01-19,2018-01-19,2018-01-19,2018-01-19,Chatham,"CHATHAM,BURNSIDE"
2018-01-19,18-1679,No response needed,2340 S Troy St,Chicago,IL,60623,Cook,41.848787,-87.7042091,0,0,0,0,0,0,0,0,0,0,0,2018-01-19,,,,,Little Village,LITTLE VILLAGE
2018-01-19,18-1682,Fire,544 W Oak St,Chicago,IL,60610,Cook,41.9008058,-87.642584,0,0,8,4,0,0,1,1,1,1,0,2018-01-20,2018-01-20,2018-01-20,2018-01-20,2018-01-20,River North,RIVER NORTH
2018-01-20,18-1684,Fire,643 E 89th St,Chicago,IL,60619,Cook,41.732732,-87.6078476,0,1,0,0,3,2,1,3,0,1,405,2018-01-20,2018-01-20,2018-01-20,2018-01-20,2018-01-20,Chatham,"CHATHAM,BURNSIDE"
2018-01-20,18-1688,Fire,6040 S Throop St,Chicago,IL,60636,Cook,41.7838018,-87.6572809,0,1,1,1,0,0,0,4,2,2,1310,2018-01-21,2018-01-21,2018-01-21,,2018-01-21,Englewood,ENGLEWOOD
2018-01-20,18-1689,Fire,1853 N Fairfield Ave,Chicago,IL,60647,Cook,41.9154409,-87.695646,0,0,1,0,0,0,0,2,0,1,250,2018-01-21,2018-01-21,2018-01-21,,2018-01-21,Logan Square,LOGAN SQUARE
2018-01-21,18-1691,Fire,11409 S Forest Ave,Chicago,IL,60628,Cook,41.6868959,-87.6153111,0,1,0,0,0,0,0,1,0,1,405,2018-01-21,2018-01-23,2018-01-23,2018-01-23,2018-01-23,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2018-01-22,18-1699,No response needed,8212 W Berwyn Ave,Chicago,IL,60656,Cook,41.9756676,-87.8324324,0,0,0,0,0,0,0,0,0,0,0,2018-01-22,,,,,Norwood Park,NORWOOD PARK
2018-01-22,18-1703,Fire,5636 S Martin Luther King Dr,Chicago,IL,60637,Cook,41.7918276,-87.6162268,0,0,0,0,0,0,0,0,0,0,0,2018-01-22,2018-01-22,2018-01-22,2018-01-22,2018-01-22,Washington Park,WASHINGTON PARK
2018-01-22,18-1704,Fire,6138 S Carpenter St,Chicago,IL,60621,Cook,41.7821122,-87.6512071,0,3,0,0,0,0,0,4,6,3,2370,2018-01-22,2018-01-22,2018-01-22,2018-01-22,2018-01-22,Englewood,ENGLEWOOD
2018-01-22,18-1707,Fire,5827 S Wabash Ave,Chicago,IL,60637,Cook,41.7883576,-87.6235613,0,3,0,0,0,0,0,8,6,4,3400,2018-01-22,2018-01-22,2018-01-22,2018-01-22,2018-01-22,Washington Park,WASHINGTON PARK
2018-01-23,18-1716,Fire,401 W Fullerton Ave,Chicago,IL,60614,Cook,41.9252896,-87.6393549,0,0,0,0,0,0,0,0,0,0,0,2018-01-23,2018-01-23,2018-01-23,2018-01-23,2018-01-23,Lincoln Park,LINCOLN PARK
2018-01-23,18-1718,Fire,4342 W Washington Blvd,Chicago,IL,60624,Cook,41.8823192,-87.7348325,0,2,0,0,0,0,0,2,0,2,810,2018-01-23,2018-01-23,2018-01-23,2018-01-23,2018-01-23,Garfield Park,GARFIELD PARK
2018-01-23,18-1722,Fire,7139 S Fairfield Ave,Chicago,IL,60629,Cook,41.7633883,-87.6914965,1,0,0,0,0,0,0,2,2,1,780,2018-01-24,2018-01-24,2018-01-24,2018-01-24,2018-01-24,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2018-01-24,18-1723,Not eligible for services,936 W Marquette Rd,Chicago,IL,60621,Cook,41.7725634,-87.6484704,0,0,0,0,0,0,0,0,0,0,0,2018-01-24,,,,,Englewood,ENGLEWOOD
2018-01-25,18-1730,No response needed,6618 S Rhodes Ave,Chicago,IL,60637,Cook,41.7742404,-87.6121385,0,0,0,0,0,0,0,0,0,0,0,2018-01-25,,,,,Woodlawn,WOODLAWN
2018-01-26,18-1734,Fire,7935 S Parnell Ave,Chicago,IL,60620,Cook,41.7496456,-87.6376335,0,1,1,0,0,0,0,4,5,3,2805,2018-01-26,2018-01-26,2018-01-26,,,Chatham,"CHATHAM,BURNSIDE"
2018-01-26,18-1737,Fire,3851 W School St,Chicago,IL,60618,Cook,41.940682,-87.724408,0,2,0,0,0,0,0,4,0,2,1340,2018-01-27,2018-01-27,2018-01-27,2018-01-27,2018-01-27,Avondale,"IRVING PARK,AVONDALE"
2018-01-27,18-1739,Fire,10915 S Hale Ave,Chicago,IL,60643,Cook,41.6950678,-87.6696908,0,0,0,0,0,0,0,0,0,0,0,2018-01-27,2018-01-27,2018-01-27,2018-01-27,2018-01-27,Morgan Park,"MOUNT GREENWOOD,MORGAN PARK"
2018-01-27,18-1740,Fire,6739 S Rockwell St,Chicago,IL,60629,Cook,41.7707468,-87.6880244,1,0,0,1,1,1,0,5,5,1,2510,2018-01-27,2018-01-27,2018-01-27,2018-01-27,2018-01-27,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2018-01-27,18-1741,Fire,11754 S Justine St,Chicago,IL,60643,Cook,41.6795796,-87.6605074,0,1,0,0,1,1,1,3,0,1,795,2018-01-27,2018-01-27,2018-01-27,,2018-01-27,West Pullman,WEST PULLMAN
2018-01-27,18-1742,No response needed,6437 S Vernon Ave,Chicago,IL,60637,Cook,41.7774284,-87.6140599,1,1,0,0,0,0,0,0,0,0,0,2018-01-27,2018-01-27,,,,Woodlawn,WOODLAWN
2018-01-29,18-1754,Fire,3910 W Congress Pkwy,Chicago,IL,60624,Cook,41.8746065,-87.7235034,0,2,0,0,0,0,0,3,3,3,1310,2018-01-29,2018-01-29,2018-01-29,2018-01-29,2018-01-29,Garfield Park,GARFIELD PARK
2018-01-29,18-1758,No response needed,14230 S Parnell Ave,Chicago,IL,60827,Cook,41.635683,-87.635745,0,0,0,0,0,0,0,0,0,0,0,2018-01-30,,,,, , 
2018-01-30,18-1759,Fire,1628 N Linder Ave,Chicago,IL,60639,Cook,41.9103506,-87.7633749,0,1,0,0,0,0,0,1,0,1,405,2018-01-30,2018-01-30,2018-01-30,2018-01-30,2018-01-30,Austin,AUSTIN
2018-01-30,18-1760,Fire,11940 S Eggleston Ave,Chicago,IL,60628,Cook,41.6766833,-87.6337,0,2,0,0,0,0,0,4,9,2,2745,2018-01-30,2018-01-30,2018-01-30,2018-01-30,2018-01-30,West Pullman,WEST PULLMAN
2018-01-30,18-1761,Fire,2915 138th Pl,Chicago,IL,60633,Cook,41.6442952,-87.5472405,0,1,0,0,0,0,0,2,0,1,530,2018-01-30,2018-01-31,2018-01-31,2018-01-31,2018-01-31, , 
2018-01-30,18-1764,No response needed,4928 S Champlain Ave,Chicago,IL,60615,Cook,41.8049097,-87.6103637,0,0,0,0,0,0,0,0,0,0,0,2018-01-31,,,,,Grand Boulevard,BRONZEVILLE
2018-01-30,18-1765,Fire,736 W 73rd St,Chicago,IL,60621,Cook,41.7617834,-87.6431524,0,1,2,0,0,0,0,2,0,2,100,2018-01-31,2018-01-31,2018-01-31,,2018-01-31,Englewood,ENGLEWOOD
2018-01-31,18-1767,No response needed,6255 S Aberdeen St,Chicago,IL,60621,Cook,41.7800492,-87.6520778,0,0,0,0,0,0,0,0,0,0,0,2018-01-31,,,,,Englewood,ENGLEWOOD
2018-02-01,18-1773,Fire,5911 W Fulton St,Chicago,IL,60644,Cook,41.885437,-87.772557,0,5,0,0,0,0,0,9,3,5,2495,2018-02-01,2018-02-01,2018-02-01,2018-02-01,2018-02-01,Austin,AUSTIN
2018-02-01,18-1774,Not eligible for services,1800 S Throop St,Chicago,IL,60608,Cook,41.857775,-87.6591233,0,0,0,0,0,0,0,0,0,0,0,,,,,,Lower West Side,LOWER WEST SIDE
2018-02-01,18-1775,Fire,4209 S Indiana Ave,Chicago,IL,60653,Cook,41.8180222,-87.6210956,0,0,1,0,0,0,0,1,4,1,625,2018-02-01,2018-02-01,2018-02-01,2018-02-01,2018-02-01,Grand Boulevard,BRONZEVILLE
2018-02-02,18-1783,Fire,11143 S Ashland Ave,Chicago,IL,60643,Cook,41.6909007,-87.6622791,0,3,0,0,0,0,0,3,10,3,3230,2018-02-02,2018-02-02,2018-02-02,2018-02-02,2018-02-02,Morgan Park,"MOUNT GREENWOOD,MORGAN PARK"
2018-02-02,18-1784,Fire,4333 N Winchester Ave,Chicago,IL,60613,Cook,41.9606327,-87.677115,0,1,0,0,1,1,0,0,0,0,0,2018-02-02,2018-02-02,2018-02-02,2018-02-02,2018-02-02,North Center,NORTH CENTER
2018-01-31,18-1786,Fire,2421 S Spaulding Ave,Chicago,IL,60623,Cook,41.8474297,-87.7073441,0,0,0,1,0,0,0,3,4,1,1715,2018-02-02,2018-02-02,2018-02-02,2018-02-02,2018-02-02,Little Village,LITTLE VILLAGE
2018-02-02,18-1789,Fire,440 N Aberdeen St,Chicago,IL,60642,Cook,41.8901525,-87.6548934,0,2,0,2,0,0,0,2,0,2,670,2018-02-02,2018-02-02,2018-02-02,2018-02-02,2018-02-02,West Town,"WICKER PARK,WEST TOWN"
2018-02-02,18-1791,Fire,5112 S Western Ave,Chicago,IL,60609,Cook,41.8006426,-87.6846293,0,0,0,0,0,0,0,0,0,0,0,2018-02-02,2018-02-02,2018-02-02,2018-02-03,2018-02-03,Gage Park,"MARQUETTE PARK,GAGE PARK"
2018-02-02,18-1792,No response needed,6428 S Eberhart Ave,Chicago,IL,60637,Cook,41.777578,-87.613501,0,0,0,0,0,0,0,0,0,0,0,2018-02-02,,,,,Woodlawn,WOODLAWN
2018-02-02,18-1793,Fire,1648 W 61st St,Chicago,IL,60636,Cook,41.7832792,-87.6662341,0,0,1,0,0,0,0,4,1,1,625,2018-02-02,2018-02-02,2018-02-03,2018-02-03,2018-02-03,Englewood,ENGLEWOOD
