date,is_boarded,fire,homeless,address,zip_code,ward,community_area,geometry,PRI_NEIGH
2015-02-10,0,0,1,3453 N ridgeway ave,60618,30,21,"c(-87.7212046955609, 41.9437891008967)",Avondale
2015-06-09,0,0,1,4901 W irving park rd,60641,45,15,"c(-87.749899303255, 41.9533852307086)",Portage Park
2015-07-14,1,0,1,12206 S emerald ave,60628,34,53,"c(-87.6405223501267, 41.6722602459032)",West Pullman
2015-08-03,0,0,0,7555 S indiana ave,60619,6,69,"c(-87.6199052746018, 41.7573081675219)",Grand Crossing
2016-09-01,1,0,0,1947 S avers ave,60623,24,29,"c(-87.7210727000311, 41.8542089337526)",North Lawndale
2016-06-07,0,0,1,7541 S ridgeland ave,60649,8,43,"c(-87.5822447612477, 41.7580532613488)",South Shore
2015-11-20,0,1,0,4818 W ohio st,60644,37,25,"c(-87.7463320080374, 41.8913755949507)",Austin
2017-03-05,0,0,0,5533 S justine st,60636,16,67,"c(-87.6633293580673, 41.7931915225508)",Englewood
2015-04-06,1,0,0,6558 S justine st,60636,17,67,"c(-87.6628607013974, 41.7747829079877)",Englewood
2017-07-06,0,0,0,10138 S rhodes ave,60628,NA,NA,"c(-87.6101940765744, 41.7103169472343)",Roseland
2015-10-28,0,0,0,34 E 101st pl,60628,9,49,"c(-87.6223333687533, 41.7099134471677)",Roseland
2015-08-02,1,0,0,2149 W bowler st,60612,28,28,"c(-87.6802389050918, 41.8707632933747)","Little Italy, UIC"
2016-04-23,0,0,0,7857 S coles ave,60649,7,43,"c(-87.5515057649966, 41.7531764168638)",South Shore
2017-04-12,0,1,0,5945 S union ave,60621,20,68,"c(-87.6425136866929, 41.7861691389362)",Englewood
2016-04-05,0,0,1,3716 W douglas blvd,60623,24,29,"c(-87.718314912567, 41.8623653195173)",North Lawndale
2016-01-05,0,0,0,4113 W gladys ave,60624,28,26,"c(-87.7282895120655, 41.8761431471509)",Garfield Park
2017-04-06,1,0,0,1011 N mason ave,60651,29,25,"c(-87.7740419502577, 41.8985758711636)",Austin
2017-03-15,0,0,0,7311 S hermitage ave,60636,17,67,"c(-87.667356029326, 41.7610292890659)",Englewood
2015-09-01,0,0,1,7701 S christiana ave,60652,18,70,"c(-87.706145341709, 41.7533359868293)",Ashburn
2015-08-25,0,0,1,7700 S oglesby ave,60649,7,43,"c(-87.5675186905441, 41.7553462961138)",South Shore
2017-01-20,0,0,1,8214 S loomis blvd,60620,21,71,"c(-87.6584383913911, 41.7447082302353)",Auburn Gresham
2015-04-11,0,0,0,11558 S loomis st,60643,34,53,"c(-87.656709345441, 41.6838202617626)",West Pullman
2015-04-18,0,0,1,7934 S lowe ave,60620,17,71,"c(-87.6403600661746, 41.7500683090318)",Auburn Gresham
2016-09-27,0,0,0,310 W 108th pl,60628,34,49,"c(-87.6306445054972, 41.6970509046342)",Roseland
2015-04-19,0,0,0,10800 S calhoun ave,60617,10,51,"c(-87.561966301878, 41.6991426978084)",South Deering
2016-06-01,0,0,1,11816 S yale ave,60628,34,53,"c(-87.6287083092777, 41.6794838854355)",West Pullman
2015-10-06,0,0,0,12325 S michigan ave,60628,9,53,"c(-87.6202684407777, 41.6703050020657)",West Pullman
2015-10-28,0,0,0,1701 E 75th st,60649,8,43,"c(-87.5834457646777, 41.7587931452672)",South Shore
2017-05-22,0,0,0,9321 S marquette ave,60617,7,48,"c(-87.5580648457375, 41.7259516338627)",Calumet Heights
2017-02-07,0,0,1,8400 S escanaba ave,60617,10,46,"c(-87.553957322447, 41.7428063044362)",South Chicago
2017-06-29,1,0,1,7943 S justine st,60620,21,71,"c(-87.6622016817554, 41.7494407660457)",Auburn Gresham
2016-05-26,0,0,1,7509 S cottage grove ave,60619,8,69,"c(-87.6053869331118, 41.7584145552421)",Grand Crossing
2017-05-17,1,0,0,7720 S emerald ave,60620,17,71,"c(-87.6429044030584, 41.7539161527494)",Auburn Gresham
2015-01-21,0,0,1,2039 W 69th pl,60636,17,67,"c(-87.6745614125941, 41.7675230075457)",Englewood
2015-10-03,0,0,0,8619 S colfax ave,60617,7,46,"c(-87.5611721381532, 41.7387262995183)",South Chicago
2017-01-26,0,0,0,9221 S avalon ave,60619,8,47,"c(-87.5936981148386, 41.7273003177042)",Burnside
2015-03-28,0,0,0,910 W vermont st,60643,34,53,"c(-87.644165179102, 41.6613153674773)",West Pullman
2015-09-11,0,0,1,6226 S hermitage ave,60636,15,67,"c(-87.667892523268, 41.7807599554872)",Englewood
2016-05-27,0,0,1,3671 S archer ave,60609,12,59,"c(-87.6830493751256, 41.827069229996)",Mckinley Park
2015-10-22,0,0,0,8230 S dobson ave,60619,8,44,"c(-87.5989190548023, 41.7452836143462)",Chatham
2016-03-30,1,0,0,8156 S kenwood ave,60619,8,45,"c(-87.5917277229554, 41.7467435076678)",Avalon Park
2017-06-08,0,0,1,326 N pulaski rd,60624,28,26,"c(-87.7258247999121, 41.8861754330098)",Garfield Park
2016-01-20,0,0,1,8733 S wallace st,60620,21,71,"c(-87.6387323426786, 41.7353770407463)",Auburn Gresham
2015-12-02,0,0,0,7115 S campbell ave,60629,18,66,"c(-87.6856806040195, 41.7643816584654)",Chicago Lawn
2015-04-20,0,0,0,9642 S bensley ave,60617,7,51,"c(-87.563443400639, 41.719748328353)",South Deering
2015-07-07,0,0,0,6650 S wood st,60636,15,67,"c(-87.6689463148868, 41.7739516611294)",Englewood
2017-05-15,0,0,1,4852 W rice st,60651,37,25,"c(-87.7471168240687, 41.8959411005622)",Austin
2016-06-15,0,0,0,4428 W leland ave,60630,39,16,"c(-87.7397427629923, 41.9662892008044)",Irving Park
2017-02-22,0,0,1,1149 N keystone ave,60651,37,23,"c(-87.7275030497291, 41.9017298715037)",Humboldt Park
2017-03-31,0,0,0,7318 S aberdeen st,60621,17,68,"c(-87.6515875628362, 41.7611225350007)",Englewood
2016-06-04,0,0,0,11263 S loomis st,60643,34,75,"c(-87.6568702346855, 41.6889523568882)",Morgan Park
2016-03-23,0,0,0,6558 S justine st,60636,16,67,"c(-87.6628607013974, 41.7747829079877)",Englewood
2015-10-05,0,0,0,8212 S south shore dr,60617,7,46,"c(-87.5479382449198, 41.7463021960963)",South Chicago
2016-08-01,0,0,0,8156 S kenwood ave,60619,8,45,"c(-87.5917277229554, 41.7467435076678)",Avalon Park
2017-02-28,0,0,0,328 W 102nd pl,60628,9,49,"c(-87.6313450741957, 41.7079908526379)",Roseland
2015-04-03,0,0,0,1229 W 110th pl,60643,34,75,"c(-87.6528502741003, 41.6931408537766)",Morgan Park
2016-06-04,1,0,1,4604 W patterson ave,60641,30,15,"c(-87.742755680843, 41.9470869168069)",Portage Park
2017-08-01,0,0,0,8742 S constance ave,60617,8,48,"c(-87.5793434922203, 41.7362308346056)",Calumet Heights
2015-10-16,0,0,0,7036 S honore st,60636,17,67,"c(-87.6699186744004, 41.7660036086031)",Englewood
2016-04-15,0,0,0,6242 S hermitage ave,60636,15,67,"c(-87.6678890052519, 41.7804619049549)",Englewood
2015-06-11,1,0,0,6134 S tripp ave,60629,13,65,"c(-87.7289492459902, 41.781602323899)",West Lawn
2017-07-20,1,0,0,5143 S may st,60609,20,61,"c(-87.653827194262, 41.8007127752507)",New City
2015-04-27,0,0,1,5821 S calumet ave,60637,20,40,"c(-87.6174550402498, 41.7889382319509)",Washington Park
2016-01-25,0,0,0,10640 S dr martin luther king jr dr,60628,9,49,"c(-87.6136007230342, 41.7010997255)",Roseland
2016-09-30,0,0,0,4519 S laflin st,60609,15,61,"c(-87.6626239677323, 41.8117997878835)",New City
2017-05-22,0,0,1,4049 S kedzie ave,60632,12,58,"c(-87.7044122478714, 41.8193554353118)",Brighton Park
2017-02-07,0,0,0,5741 S seeley ave,60636,15,67,"c(-87.6753935233396, 41.7895030372686)",Englewood
2015-01-14,0,0,1,7831 S damen ave,60620,18,71,"c(-87.6731667486352, 41.7514829525383)",Auburn Gresham
2015-06-02,0,0,0,4119 W lake st,60624,28,26,"c(-87.7287362358354, 41.8856264300878)",Garfield Park
2015-06-01,0,1,0,5201 S union ave,60609,3,61,"c(-87.6428609573071, 41.7997879088769)",New City
2015-05-02,0,0,0,3031 N spaulding ave,60618,35,21,"c(-87.7099695610406, 41.9362488449325)",Avondale
2015-11-18,0,0,1,1242 N lockwood ave,60651,37,25,"c(-87.7582734682851, 41.9032636551429)",Austin
2015-11-15,0,0,1,7927 S marquette ave,60617,7,46,"c(-87.5589505003513, 41.751333566289)",South Chicago
2015-07-14,0,0,1,8024 S marquette ave,60617,7,46,"c(-87.5589188445839, 41.7495702194683)",South Chicago
2016-07-20,0,0,1,2534 E 97th pl,60617,10,51,"c(-87.5619114002038, 41.7181183383118)",South Deering
2015-04-07,0,0,0,7831 S avalon ave,60619,8,45,"c(-87.5943004785512, 41.7526516202647)",Avalon Park
2015-03-25,0,0,0,10204 S normal ave,60628,9,73,"c(-87.6355954408142, 41.7087293873034)",Washington Heights
2016-06-27,0,0,1,6346 W belmont ave,60634,36,17,"c(-87.7846789815386, 41.9383369931829)",Dunning
2017-03-23,0,0,0,5200 S mayfield ave,60638,14,56,"c(-87.7697861619304, 41.7980973732888)",Garfield Ridge
2017-05-03,0,0,0,10300 S eberhart ave,60628,9,49,"c(-87.6113294498836, 41.7073512961203)",Roseland
2015-05-19,1,0,0,6949 S elizabeth st,60636,6,67,"c(-87.6554020986821, 41.7677749796234)",Englewood
2015-05-28,0,0,0,11649 S racine ave,60643,34,53,"c(-87.6517914244572, 41.68223393103)",West Pullman
2015-04-28,0,0,0,5817 S calumet ave,60637,20,40,"c(-87.6174571522818, 41.7890120663822)",Washington Park
2017-08-02,1,0,0,8137 S emerald ave,60620,21,71,"c(-87.6426909069851, 41.7460044089241)",Auburn Gresham
2016-05-04,0,0,0,438 W 111th st,60628,34,49,"c(-87.634079890988, 41.6924560924472)",Roseland
2016-09-29,0,0,1,3235 N central park ave,60618,35,21,"c(-87.7174194369096, 41.9398603914911)",Avondale
2015-06-16,0,0,0,3739 W 61st pl,60629,23,65,"c(-87.7164433848783, 41.7814875319835)",West Lawn
2015-12-08,0,0,1,7812 S luella ave,60649,7,43,"c(-87.5699126972676, 41.7529901449624)",South Shore
2015-10-27,0,0,1,5622 S lowe ave,60621,20,68,"c(-87.641452386158, 41.7920955890866)",Englewood
2015-12-08,0,0,0,5218 S laflin st,60609,20,61,"c(-87.6622904317977, 41.7991981327922)",New City
2015-07-24,0,0,0,1308 S christiana ave,60623,24,29,"c(-87.709263987567, 41.8642879848978)",North Lawndale
2017-06-26,0,1,0,444 W winneconna pkwy,60620,17,69,"c(-87.6355672637024, 41.7527005984338)",Grand Crossing
2016-12-19,0,0,0,207 N parkside ave,60644,29,25,"c(-87.7666540758607, 41.8843138210691)",Austin
2015-01-22,1,1,0,5729 S maplewood ave,60629,16,63,"c(-87.6875832087256, 41.7896204283825)",Gage Park
2016-04-05,1,0,0,7955 S fairfield ave,60652,18,70,"c(-87.6913753933019, 41.7489257797717)",Ashburn
2016-07-11,1,0,0,4110 W jackson blvd,60624,28,26,"c(-87.7282458981715, 41.877053984095)",Garfield Park
2015-10-20,1,0,0,5930 S maplewood ave,60629,16,66,"c(-87.6874834906551, 41.7859518521629)",Chicago Lawn
2016-11-05,0,0,1,1600 W garfield blvd,60609,16,61,"c(-87.6645818159294, 41.7940243636447)",Englewood
2015-04-07,0,0,1,1529 S kenneth ave,60623,24,29,"c(-87.7359941114413, 41.8600032851356)",North Lawndale
2015-12-21,1,1,1,6333 S hamilton ave,60636,16,67,"c(-87.6775472273171, 41.7786677501037)",Englewood
2016-05-19,0,0,0,8521 S dante ave,60619,8,45,"c(-87.5891365626749, 41.7401238587305)",Avalon Park
2017-07-11,1,0,0,8613 S aberdeen st,60620,21,71,"c(-87.6509556192836, 41.7375507596699)",Auburn Gresham
2017-02-02,0,0,1,13735 S leyden ave,60827,9,54,"c(-87.6161750629379, 41.6459313174329)",Riverdale
2017-03-31,0,0,0,6520 S stewart ave,60621,20,68,"c(-87.6349507365002, 41.7762293318351)",Englewood
2015-06-27,1,0,0,5640 N sheridan rd,60660,48,77,"c(-87.6552124671693, 41.9845079489756)",Edgewater
2016-10-11,0,0,0,1814 W huron st,60622,1,24,"c(-87.6724604407878, 41.8941688370035)",West Town
2015-05-22,0,0,0,5130 W wolfram st,60641,31,19,"c(-87.7547418617576, 41.932339474268)",Belmont Cragin
2017-07-03,0,0,0,7835 S bishop st,60620,17,71,"c(-87.6602325583589, 41.7515789583881)",Auburn Gresham
2016-02-29,1,0,0,66 E 100th st,60628,9,49,"c(-87.6213151986319, 41.7126635160299)",Roseland
2015-10-14,0,0,0,847 E 87th pl,60619,8,44,"c(-87.603182413726, 41.7357580548425)",Chatham
