date,is_boarded,fire,homeless,address,zip_code,ward,community_area,latitude,longitude
2015-08-22,0,0,0,714 S karlov ave,60624,24,26,41.87190400052999,-87.72782698087015
2016-04-01,0,0,0,5041 S elizabeth st,60609,20,61,41.80250034626907,-87.65630004465997
2016-01-05,0,0,1,7148 S wolcott ave,60636,17,67,41.76395076061212,-87.6710785925552
2015-08-06,0,0,0,11738 S normal ave,60628,34,53,41.680830690666696,-87.63476392377493
2016-04-21,0,0,0,2335 N halsted st,60614,43,7,41.924274889063625,-87.64871959408194
2016-06-30,1,0,0,7254 S may st,60621,6,68,41.76226368550922,-87.6528285481572
2017-03-21,0,0,1,5530 S marshfield ave,60636,16,67,41.793207067515766,-87.66577964367413
2015-11-13,0,0,0,5352 S marshfield ave,60609,16,61,41.79670374873056,-87.66587081912658
2016-08-18,0,0,0,3549 W 75th pl,60652,18,70,41.75606066135442,-87.71098641816573
2015-01-16,0,0,1,1135 N springfield ave,60651,27,23,41.901512860505726,-87.72382957936509
2015-10-16,0,0,0,7920 S bennett ave,60617,8,46,41.75120890054479,-87.57841746934724
2015-03-12,0,0,0,3511 W 72nd pl,60629,18,66,41.76153638928767,-87.71030792256757
2016-05-06,0,0,1,822 E 90th st,60619,8,44,41.73119041760603,-87.60380361365026
2015-01-14,0,0,0,1449 S avers ave,60623,24,29,41.861660638203915,-87.72138365615436
2016-07-15,0,0,0,7821 S burnham ave,60649,7,43,41.75328257343757,-87.5570079774921
2015-12-22,0,1,0,1121 W 37th st,60609,11,60,41.82697601688174,-87.65410713245838
2015-07-28,0,0,0,12720 S manistee ave,60633,10,55,41.66430043659644,-87.55562715123841
2017-04-10,0,0,0,2328 S kostner ave,60623,22,29,41.84900831095764,-87.73442861506933
2016-12-25,0,0,1,3115 W 41st pl,60632,15,58,41.81812747603578,-87.70227281618527
2015-08-03,1,0,0,1504 W 74th st,60636,17,67,41.75947251070676,-87.66212104339056
2016-05-06,0,0,1,7402 S wabash ave,60619,6,69,41.760047063786764,-87.62318177006723
2015-03-09,1,0,0,7120 S vernon ave,60619,6,69,41.76536316847739,-87.61404665223236
2016-03-25,1,0,0,4400 W west end ave,60624,28,26,41.88324623826424,-87.73556000713904
2017-02-24,0,0,1,6448 S justine st,60636,16,67,41.776789148610895,-87.66291532246052
2017-05-31,0,0,0,7225 S washtenaw ave,60629,18,66,41.762294116280444,-87.690521238127
2017-04-17,0,0,0,1031 N karlov ave,60651,37,23,41.8995502818294,-87.72866986833873
2015-05-15,0,0,1,1445 E 65th pl,60637,20,42,41.77604870202451,-87.5900113081987
2015-06-25,0,0,1,9605 S avenue l ,60617,10,52,41.72124347590407,-87.53649891106492
2015-05-11,0,0,0,7322 S laflin st,60636,17,67,41.76064917999616,-87.66208712586193
2015-08-11,0,0,0,8630 S sangamon st,60620,21,71,41.73693098376967,-87.64729057421265
2016-08-31,0,0,0,2221 S spaulding ave,60623,12,30,41.851356368199745,-87.70767326087362
2015-08-24,0,0,0,7924 S avalon ave,60619,8,45,41.750957614404115,-87.59426172775466
2017-04-05,0,0,1,4205 N pulaski rd,60641,39,16,41.957392726676055,-87.72772595964828
2017-02-26,0,0,1,3217 N octavia ave,60634,29,17,41.93829617086728,-87.80918385622002
2015-12-25,0,0,0,2823 N nagle ave,60634,36,19,41.93139904648637,-87.78692437045567
2017-05-03,1,0,0,10640 S dr martin luther king jr dr,60628,9,49,41.70109972550004,-87.61360072303424
2015-06-05,0,0,1,7036 S harper ave,60637,5,43,41.76723656086363,-87.587923778235
2016-08-06,1,1,0,6808 S green st,60621,6,68,41.77048756912575,-87.64576309739995
2015-04-24,0,0,0,6942 S racine ave,60636,17,67,41.76792041385234,-87.65419101953333
2017-07-11,0,0,0,9010 S cornell ave,60617,8,48,41.73128734764833,-87.58390502137924
2016-09-16,1,0,0,1046 W 51st st,60609,20,61,41.801497545739856,-87.65166838935907
2015-07-21,0,0,0,4505 S laramie ave,60638,22,56,41.81107303736268,-87.75302176850813
2016-03-28,0,0,0,10001 S fairfield ave,60655,19,72,41.71174133250564,-87.6904279868683
2017-04-06,0,1,0,2721 N central park ave,60647,35,22,41.930477160267905,-87.71715555844305
2015-03-05,0,0,1,3349 W 38th st,60632,12,58,41.82434852696792,-87.70811489818462
2015-05-21,0,0,0,12033 S eggleston ave,60628,34,53,41.67550599019096,-87.6334057835788
2017-06-12,1,0,0,5231 S green st,60609,20,61,41.7992999733609,-87.64650817113255
2015-06-08,1,0,0,11247 S eggleston ave,60628,34,49,41.689777841652536,-87.63384914090892
2016-03-31,0,0,0,5351 S peoria st,60609,20,61,41.79664363243668,-87.64767736399192
2016-10-23,0,0,1,3317 W grand ave,60651,27,23,41.89953781254384,-87.70973346829906
2016-02-01,0,1,0,5935 S indiana ave,60637,20,40,41.78679810924711,-87.62064253991943
2016-03-29,0,0,1,7636 S wabash ave,60619,6,69,41.755780804112625,-87.62309762769543
2015-07-29,0,0,0,7540 S dante ave,60619,8,43,41.75799954473623,-87.58956652165108
2015-07-08,0,0,0,120 N leamington ave,60644,28,25,41.88227073298255,-87.75391373797696
2017-03-21,0,0,0,11436 S normal ave,60628,34,49,41.686331950894925,-87.63493437523505
2015-01-30,0,1,1,8329 S kerfoot ave,60620,21,71,41.74280493597381,-87.64142379551764
2017-02-07,0,0,0,6200 S western ave,60636,16,66,41.78105538368163,-87.68369088219019
2015-05-20,0,0,1,848 N laramie ave,60651,37,25,41.895816809223696,-87.75562137245788
2015-09-21,0,0,0,10800 S calhoun ave,60617,10,51,41.699142697808384,-87.56196630187802
2016-08-04,1,0,1,9905 S escanaba ave,60617,10,51,41.71534511937389,-87.55372781714541
2015-12-01,1,0,0,7207 S university ave,60619,5,69,41.764018358210436,-87.59701761664873
2015-07-16,0,0,0,7530 S saginaw ave,60649,7,43,41.75841110471693,-87.56004265818787
2016-04-03,1,0,0,6700 S honore st,60636,16,67,41.77211911239323,-87.67009219819874
2015-07-28,0,0,1,7716 S champlain ave,60619,6,69,41.754573625420775,-87.60895259657865
2015-06-13,1,0,0,12019 S wentworth ave,60628,9,53,41.67558912782183,-87.62739554771281
2015-06-25,0,0,1,8250 S justine st,60620,21,71,41.744913523976265,-87.66208696369499
2016-04-13,0,0,0,10814 S indiana ave,60628,9,49,41.697860132627916,-87.61839036392446
2015-07-30,0,0,1,2334 W warren blvd,60612,27,28,41.882105481928114,-87.68483229867795
2015-03-14,0,0,1,7831 S avalon ave,60619,8,45,41.752651620264665,-87.59430047855116
2016-05-04,0,1,1,2450 W marquette rd,60629,16,66,41.771953030089854,-87.68499090269823
2017-04-07,0,0,1,2102 W garfield blvd,60609,16,61,41.793889898978954,-87.67678853964196
2016-07-30,0,1,0,945 W 116th st,60643,34,53,41.6830174485516,-87.64610283031831
2015-09-12,0,0,0,10227 S sangamon st,60643,34,73,41.708204526939696,-87.6465144250225
2016-04-29,0,0,1,7247 S eberhart ave,60619,6,69,41.763061355224536,-87.61277960266082
2016-03-30,0,0,1,4836 S wood st,60609,15,61,41.806075925816906,-87.66976496239499
2015-03-18,1,0,0,8737 S saginaw ave,60617,7,46,41.73659517457088,-87.55971761269677
2015-05-27,0,0,1,8116 S green st,60620,21,71,41.746685019303015,-87.64514116394788
2015-04-20,0,0,0,4436 S shields ave,60609,3,37,41.813562436586245,-87.63463671614501
2015-08-10,0,0,0,7628 S eberhart ave,60619,6,69,41.75611189992663,-87.61262065335266
2016-08-11,0,0,1,7556 S langley ave,60619,6,69,41.75743171515668,-87.60781251669134
2015-05-22,0,0,0,26 E 120th pl,60628,9,53,41.67529668345602,-87.62202849228407
2015-07-14,0,0,1,10331 S sangamon st,60643,34,73,41.706313663819245,-87.64646276045914
2015-05-01,1,0,0,750 W montrose ave,60613,46,3,41.96188026171032,-87.64754877660813
2015-07-07,0,0,0,4603 S francisco ave,60632,15,58,41.8100017271619,-87.69670420825221
2016-04-11,0,1,0,5548 W north ave,60639,37,25,41.909388360760815,-87.7648002783958
2015-01-09,0,1,0,10515 S perry ave,60628,34,49,41.70319687796736,-87.62578766936095
2015-10-19,0,1,1,6021 S may st,60621,16,68,41.7846948221562,-87.65341726857095
2017-05-30,0,0,1,8028 S evans ave,60619,6,44,41.748919873611825,-87.60638510660759
2015-11-16,0,1,1,8826 S dante ave,60619,8,48,41.73456367474379,-87.58929675137152
2017-02-18,0,0,0,8238 S houston ave,60617,7,46,41.745793402346884,-87.5503522482782
2015-10-21,0,0,1,9109 S greenwood ave,60619,8,47,41.729294140956334,-87.59737759081233
2016-10-28,0,0,0,7010 S justine st,60636,17,67,41.7665632056925,-87.66264806444477
2015-12-30,0,1,0,1038 N lawndale ave,60651,27,23,41.89978491607412,-87.71889736101507
2015-07-01,0,0,0,3402 W 111th st,60655,19,74,41.691491327744515,-87.70581875599164
2017-01-03,0,0,1,10809 S avenue n ,60617,10,52,41.698956165790186,-87.53890774184231
2016-06-14,1,0,0,8519 S aberdeen st,60620,21,71,41.73926101767822,-87.65100131372621
2015-05-01,0,0,0,11728 S normal ave,60628,34,53,41.681014321488554,-87.63476962526428
2017-03-02,0,0,1,6651 S michigan ave,60637,20,69,41.77371217488572,-87.62273305773536
2017-07-04,0,0,0,3555 W 64th st,60629,23,66,41.77698948161696,-87.71245495114509
2015-03-13,1,0,1,5433 S union ave,60609,3,61,41.79522542807201,-87.6427520105478
2017-05-10,0,0,0,10061 S avenue m ,60617,10,52,41.71268944998696,-87.53769281081482
2015-07-02,0,0,0,6840 S campbell ave,60629,17,66,41.76938265251911,-87.68581389700162
2015-07-26,0,0,0,320 S california ave,60612,27,27,41.876800709878665,-87.69617538724977
2015-10-15,0,0,0,1508 W 73rd st,60636,17,67,41.76129388670235,-87.66223286642537
2015-09-08,0,0,0,1953 W 63rd st,60636,15,67,41.77932803741671,-87.6730746614236
2017-07-14,0,0,0,8748 S justine st,60620,21,71,41.734926408946905,-87.66182345285996
2015-07-28,0,0,0,8700 S saginaw ave,60617,7,46,41.73727753386917,-87.55973617016586
2017-05-02,0,0,1,7030 S loomis blvd,60636,6,67,41.76624929377752,-87.65899953405471
2015-08-10,0,0,1,3056 E 87th st,60617,10,46,41.73740257368364,-87.54963084534553
2016-06-30,1,0,1,2519 W lithuanian plaza ct,60629,17,66,41.76828366844056,-87.68653898033935
2016-10-26,0,1,0,5820 W washington blvd,60644,29,25,41.882168192178284,-87.7702364638398
2017-03-07,0,0,1,5351 S peoria st,60609,20,61,41.79664363243668,-87.64767736399192
2015-09-02,0,0,1,3833 W arthington st,60624,24,26,41.86985945747647,-87.72110959962379
2017-02-21,1,0,1,1421 W 69th st,60636,6,67,41.76861011487604,-87.6598870259212
2015-09-21,0,1,0,12047 S perry ave,60628,9,53,41.67479481787916,-87.62497548482249
2016-09-23,0,0,1,10351 S green st,60643,34,73,41.70596758751838,-87.64401514440783
2015-06-08,0,1,0,9627 S harvard ave,60628,21,49,41.719293572145084,-87.6322490056482
2016-08-13,1,0,0,5659 S monitor ave,60638,23,56,41.789688806463225,-87.76829510132386
2015-05-28,0,0,1,2604 E 76th st,60649,7,43,41.75723633302017,-87.56133997587037
2015-04-29,0,0,1,2321 W 50th pl,60609,16,63,41.80205505243606,-87.68220707427545
2016-08-09,0,0,1,2761 W 86th st,60652,18,70,41.737001234448385,-87.69129703719004
2015-05-21,0,0,1,6752 S langley ave,60637,20,42,41.77214409979224,-87.60819095125481
2015-07-23,0,1,0,6508 S bishop st,60636,16,67,41.77573683358062,-87.66046889644932
2015-04-17,0,0,1,7144 S st lawrence ave,60619,6,69,41.76498261044385,-87.61040919756798
2016-12-23,0,0,0,2732 S christiana ave,60623,22,30,41.842051550005394,-87.70862570275166
2016-11-08,0,0,1,1924 W marquette rd,60636,15,67,41.77209315894839,-87.67223244751693
2016-07-07,0,0,1,12219 S loomis st,60643,34,53,41.671792462668755,-87.65632343848215
2015-07-28,0,0,1,5630 S winchester ave,60636,15,67,41.79147752586125,-87.67301454943565
2015-08-26,0,0,1,1244 E 46th st,60653,4,39,41.81106516209156,-87.59585013667096
2017-08-03,0,0,0,5601 S loomis blvd,60636,16,67,41.792257017865715,-87.65968281425955
2017-04-28,0,0,1,548 W 62nd st,60621,20,68,41.781701727489114,-87.63942783378245
2015-08-22,1,0,0,8204 S east end ave,60617,8,45,41.745984457426665,-87.58295108583232
2015-11-30,0,0,0,9141 S urban ave,60619,9,49,41.72804875898266,-87.62276882062083
2017-04-21,0,0,0,6336 W hyacinth st,60646,39,10,41.99185453609062,-87.78609184550446
2016-08-22,0,0,1,10406 S wabash ave,60628,9,49,41.70524468509906,-87.62228083913261
2015-08-26,0,0,0,7331 S evans ave,60619,6,69,41.76163600554795,-87.606702861972
2016-08-18,0,0,0,4425 N sawyer ave,60625,33,14,41.96163550216705,-87.70948653754469
2017-03-13,0,0,1,6820 S paulina st,60636,17,67,41.769974638815015,-87.66638597599582
2015-11-17,0,0,1,5016 S may st,60609,20,61,41.802993824820064,-87.65388397139309
2016-03-31,0,0,1,10810 S indiana ave,60628,9,49,41.69793396819228,-87.61839247550375
2015-04-15,0,0,1,2823 N nagle ave,60634,36,19,41.93139904648637,-87.78692437045567
2015-08-17,0,0,0,6429 S talman ave,60629,16,66,41.77675147258004,-87.6896759330116
2016-07-28,0,0,1,4317 W lexington st,60624,24,26,41.8715810363598,-87.73312927781951
2015-06-15,0,0,0,2050 W 18th pl,60608,25,31,41.85674725041022,-87.67596986318064
2017-02-07,0,0,0,10058 S oglesby ave,60617,7,51,41.712446890056675,-87.5657815949693
2016-04-24,0,0,0,7312 S wolcott ave,60636,17,67,41.76097264346464,-87.67100097698017
2016-04-20,0,1,0,10913 S edbrooke ave,60628,9,49,41.69603119679228,-87.6195670468338
2016-11-22,0,0,0,8354 S yates blvd,60617,7,46,41.743470511109024,-87.56611026056092
2017-04-06,0,0,0,2417 W 52nd st,60632,14,63,41.79932028477755,-87.68489401639046
2017-05-15,0,0,0,8500 S rhodes ave,60619,6,44,41.74020501473607,-87.61139183612914
2016-01-27,1,1,0,1221 E 72nd st,60619,5,69,41.76416953079927,-87.59492138784512
2015-06-29,0,1,1,7837 S laflin st,60620,17,71,41.75151850060358,-87.66185271020738
2015-02-14,0,0,1,5648 S honore st,60636,15,67,41.791255826201365,-87.67057942292966
2015-08-30,0,0,0,5717 S throop st,60636,16,67,41.79017901536794,-87.65720118853525
2015-10-07,0,0,0,5443 S wolcott ave,60609,16,61,41.79446523417629,-87.67188779661836
2016-12-23,0,0,0,7210 S lowe ave,60621,6,68,41.7632679966812,-87.64003964829259
2016-04-13,0,0,0,6800 S carpenter st,60621,16,68,41.77056586471707,-87.65062064383592
2017-02-27,1,0,0,625 N springfield ave,60624,37,23,41.89218340448131,-87.72354760244914
2017-06-08,0,0,1,6337 S rockwell st,60629,16,66,41.77849483901433,-87.68850711572198
2015-12-14,1,0,0,4607 S vincennes ave,60653,3,38,41.81104973170061,-87.61383084859168
2017-04-29,1,0,0,9500 S bishop st,60643,21,73,41.72125814443821,-87.65912198211602
2017-07-25,0,0,1,4244 W van buren st,60624,28,26,41.875191847106414,-87.73147453699876
2016-12-13,0,1,0,855 N leclaire ave,60651,37,25,41.89596473958215,-87.75317884725571
2016-04-27,1,0,0,6954 S yale ave,60621,6,69,41.767883741298036,-87.63108358392601
2017-04-25,0,0,0,11729 S la salle st,60628,34,53,41.681087383026856,-87.62638879897776
2017-02-06,0,1,0,5940 S la salle st,60621,20,68,41.78656542203975,-87.62906357936996
2016-10-15,0,0,1,6751 S morgan st,60621,6,68,41.771465918655636,-87.6494302058695
2015-08-28,0,0,0,8323 S colfax ave,60617,7,46,41.744103314816414,-87.5612540632546
2017-02-01,0,0,0,2914 E 87th st,60617,10,46,41.7373555528691,-87.55344616037536
2017-04-18,1,0,1,1051 N lorel ave,60651,37,25,41.899495208647245,-87.75945784694237
2015-08-24,0,0,0,9236 S la salle st,60620,21,49,41.726490342450845,-87.62757837879205
2016-08-03,0,0,0,1219 S avers ave,60623,24,29,41.86587029806618,-87.72150563854287
2017-07-01,1,0,0,11948 S stewart ave,60628,34,53,41.67703695899054,-87.63224792887267
2017-05-09,1,0,1,1857 E 81st st,60617,8,46,41.747890080188284,-87.5795429396141
2015-03-11,0,0,1,5830 S fairfield ave,60629,16,63,41.78769653145787,-87.69241289638266
2016-03-04,0,0,0,2054 W chicago ave,60622,2,24,41.895887884570385,-87.67838743723921
2016-08-27,0,0,0,11626 S michigan ave,60628,9,53,41.68175760183797,-87.6206342272663
2016-08-25,1,0,0,9337 S saginaw ave,60617,7,48,41.725641547172316,-87.55943694861429
2016-07-14,0,0,0,133 E 104th pl,60628,9,49,41.704275077449694,-87.61991708800514
2015-01-12,0,0,1,10038 S wentworth ave,60628,9,49,41.711869875077404,-87.62843338009495
2015-03-07,0,0,1,4045 N marmora ave,60634,38,15,41.95391456264656,-87.77435981344198
2016-10-09,0,0,1,7353 S peoria st,60621,17,68,41.76055060024671,-87.64671918775008
2015-08-12,1,0,0,524 N long ave,60644,37,25,41.88956478942646,-87.76044424603103
2016-09-02,0,1,1,10800 S hale ave,60643,19,75,41.69735991726513,-87.66891537640251
2016-07-11,0,0,0,2438 W 63rd st,60629,16,66,41.77923895015102,-87.68497293169817
2017-03-14,0,0,0,921 W 59th st,60621,16,68,41.78697883516046,-87.64822641105302
2015-10-27,0,0,0,11443 S normal ave,60628,34,49,41.68620321445647,-87.63492990985168
2016-09-14,0,0,1,7915 S whipple st,60652,18,70,41.74949022675681,-87.69871955535267
2017-01-12,0,0,0,8151 S burnham ave,60617,7,46,41.747290441921685,-87.55645479091802
2016-05-28,0,0,1,11356 S harvard ave,60628,34,49,41.68782511780135,-87.63137075221779
2015-12-21,0,0,1,6652 S rockwell st,60629,17,66,41.77275937148127,-87.68835414703875
2015-01-09,1,0,0,5418 S kimbark ave,60615,4,41,41.79747588768042,-87.59497931512398
2016-07-18,0,1,0,6330 S artesian ave,60629,16,66,41.77868937759293,-87.68484648065734
2017-03-08,0,0,1,13335 S buffalo ave,60633,10,55,41.65302838909562,-87.54351486660086
2015-08-14,0,0,1,5230 S kilpatrick ave,60632,14,56,41.798022676510364,-87.74045299817436
2016-02-16,0,0,1,8123 S kimbark ave,NA,8,45,41.747337803570346,-87.5929577628468
2015-06-24,1,0,0,1242 W 72nd st,60636,6,67,41.76321680813842,-87.65544209953994
2015-09-28,1,0,0,10742 S eggleston ave,60628,34,49,41.69896844225662,-87.63414319627509
2017-02-16,0,0,0,10756 S green bay ave,60617,10,52,41.699926330148564,-87.54134004386034
2016-03-28,1,0,0,6544 S green st,60621,6,68,41.77528419145186,-87.64588739927214
2016-06-11,0,0,1,7115 S campbell ave,60629,18,66,41.76438165846541,-87.68568060401945
2016-05-06,0,0,1,651 W 54th pl,60609,20,61,41.79528037086515,-87.64162117672271
2016-02-11,0,0,1,5522 S trumbull ave,60629,14,63,41.79301912040305,-87.70967199756713
2016-08-18,0,0,1,5924 S la salle st,60621,20,68,41.78685911072632,-87.62907173202188
2015-07-17,0,0,1,4727 W gladys ave,60644,28,25,41.875941307811814,-87.74332923517203
2015-07-13,1,0,0,6528 S hermitage ave,60636,15,67,41.77527036899239,-87.66778014566631
2015-08-27,0,0,1,6454 S damen ave,60636,16,67,41.77653254802332,-87.67383074304374
2016-10-05,1,0,0,3328 W washington blvd,60624,28,27,41.882759805902616,-87.70942221020586
2015-03-31,0,0,0,1244 S kolin ave,60623,24,29,41.86523821815887,-87.73370933830975
2015-09-16,0,0,1,5452 W potomac ave,60651,37,25,41.90398650085178,-87.76252645003412
2015-04-16,0,0,1,9155 S university ave,60619,8,47,41.72846394222995,-87.59614518797288
2015-05-11,0,0,1,3915 W flournoy st,60624,24,26,41.87256302029175,-87.72331875192523
2015-06-30,0,0,1,11345 S carpenter st,60643,34,75,41.687484347248905,-87.64831197238408
2015-05-25,0,0,0,4916 N tripp ave,60630,39,14,41.97028896299557,-87.73425733875409
2015-06-25,0,1,0,8518 S colfax ave,60617,7,46,41.74056254380325,-87.5611974950772
2015-07-08,0,0,0,6956 S throop st,60636,6,67,41.76762816554991,-87.65661045732773
2015-09-08,0,0,0,11601 S michigan ave,60628,9,53,41.682526328488194,-87.62065765262356
2015-03-05,0,0,1,2848 N merrimac ave,60634,29,19,41.93193989027904,-87.78207253690307
2017-05-05,0,0,0,3901 W monroe st,60624,28,26,41.87979251409984,-87.72321941648198
2015-09-08,0,0,0,7128 S emerald ave,60621,6,68,41.76471060264614,-87.64301526452407
2015-05-22,0,0,0,554 W cullerton st,60616,25,31,41.85568473475061,-87.64080798840004
2016-05-17,0,0,0,6544 S winchester ave,60636,15,67,41.774915455517146,-87.67258315441731
2016-07-06,0,0,1,483 W oak st,60610,27,8,41.90045004679777,-87.64096540931602
2015-02-21,0,0,0,5642 S state st,60621,3,40,41.79206421337489,-87.62563370402016
2015-11-06,0,0,0,2750 W maypole ave,60612,27,27,41.8836693885519,-87.69402914181588
2015-11-30,0,0,0,8917 S exchange ave,60617,10,46,41.73339933590889,-87.55272038762611
2017-02-08,1,0,0,9528 S wentworth ave,60628,21,49,41.72114514542043,-87.62865196461566
2017-06-29,0,0,0,7026 S michigan ave,60637,6,69,41.7669207249433,-87.62172819811603
2015-01-08,1,0,0,3424 W ohio st,60624,27,23,41.891835274049974,-87.71221422155311
2016-06-06,0,0,1,7643 S drexel ave,60619,8,69,41.75599415987182,-87.60287149059286
2016-07-21,0,0,0,5425 S wolcott ave,60609,16,61,41.795053961098574,-87.67190443227715
2016-06-09,0,0,1,11728 S princeton ave,60628,34,53,41.681073928555115,-87.62995903331912
2016-07-02,0,0,0,7413 S dr martin luther king jr dr,60619,6,69,41.75999433205419,-87.61515925360486
2015-12-14,0,0,0,11325 S princeton ave,60628,34,49,41.688168785005864,-87.6301886893858
2016-06-09,0,0,1,7723 S maryland ave,NA,8,69,41.75452512614584,-87.60404451930516
2015-10-02,0,0,0,2829 E 76th pl,60649,7,43,41.75703542888467,-87.5562847458865
